time;voltage
3.6900;0.8803
3.6910;0.8802
3.6920;0.8802
3.6930;0.8801
3.6940;0.8801
3.6950;0.8801
3.6960;0.8800
3.6970;0.8800
3.6980;0.8799
3.6990;0.8799
3.7000;0.8799
3.7010;0.8799
3.7020;0.8799
3.7030;0.8799
3.7040;0.8800
3.7050;0.8800
3.7060;0.8800
3.7070;0.8799
3.7080;0.8799
3.7090;0.8799
3.7100;0.8798
3.7110;0.8798
3.7120;0.8797
3.7130;0.8797
3.7140;0.8797
3.7150;0.8796
3.7160;0.8796
3.7170;0.8796
3.7180;0.8795
3.7190;0.8795
3.7200;0.8795
3.7210;0.8794
3.7220;0.8794
3.7230;0.8794
3.7240;0.8793
3.7250;0.8793
3.7260;0.8792
3.7270;0.8792
3.7280;0.8792
3.7290;0.8791
3.7300;0.8791
3.7310;0.8791
3.7320;0.8790
3.7330;0.8790
3.7340;0.8789
3.7350;0.8789
3.7360;0.8789
3.7370;0.8788
3.7380;0.8788
3.7390;0.8787
3.7400;0.8787
3.7410;0.8787
3.7420;0.8786
3.7430;0.8786
3.7440;0.8785
3.7450;0.8785
3.7460;0.8784
3.7470;0.8784
3.7480;0.8783
3.7490;0.8783
3.7500;0.8783
3.7510;0.8782
3.7520;0.8782
3.7530;0.8781
3.7540;0.8781
3.7550;0.8780
3.7560;0.8780
3.7570;0.8779
3.7580;0.8779
3.7590;0.8779
3.7600;0.8779
3.7610;0.8778
3.7620;0.8778
3.7630;0.8778
3.7640;0.8777
3.7650;0.8777
3.7660;0.8776
3.7670;0.8775
3.7680;0.8775
3.7690;0.8774
3.7700;0.8774
3.7710;0.8773
3.7720;0.8773
3.7730;0.8772
3.7740;0.8771
3.7750;0.8771
3.7760;0.8770
3.7770;0.8770
3.7780;0.8769
3.7790;0.8768
3.7800;0.8768
3.7810;0.8767
3.7820;0.8766
3.7830;0.8766
3.7840;0.8765
3.7850;0.8764
3.7860;0.8764
3.7870;0.8763
3.7880;0.8762
3.7890;0.8761
3.7900;0.8761
3.7910;0.8760
3.7920;0.8759
3.7930;0.8758
3.7940;0.8758
3.7950;0.8757
3.7960;0.8756
3.7970;0.8755
3.7980;0.8754
3.7990;0.8754
3.8000;0.8753
3.8010;0.8752
3.8020;0.8751
3.8030;0.8750
3.8040;0.8749
3.8050;0.8749
3.8060;0.8748
3.8070;0.8747
3.8080;0.8746
3.8090;0.8745
3.8100;0.8744
3.8110;0.8743
3.8120;0.8742
3.8130;0.8741
3.8140;0.8741
3.8150;0.8740
3.8160;0.8739
3.8170;0.8738
3.8180;0.8737
3.8190;0.8736
3.8200;0.8735
3.8210;0.8734
3.8220;0.8733
3.8230;0.8732
3.8240;0.8731
3.8250;0.8730
3.8260;0.8729
3.8270;0.8728
3.8280;0.8727
3.8290;0.8726
3.8300;0.8725
3.8310;0.8724
3.8320;0.8722
3.8330;0.8721
3.8340;0.8720
3.8350;0.8719
3.8360;0.8718
3.8370;0.8717
3.8380;0.8716
3.8390;0.8715
3.8400;0.8714
3.8410;0.8713
3.8420;0.8712
3.8430;0.8711
3.8440;0.8710
3.8450;0.8708
3.8460;0.8707
3.8470;0.8706
3.8480;0.8707
3.8490;0.8711
3.8500;0.8715
3.8510;0.8719
3.8520;0.8723
3.8530;0.8724
3.8540;0.8724
3.8550;0.8723
3.8560;0.8722
3.8570;0.8722
3.8580;0.8721
3.8590;0.8720
3.8600;0.8719
3.8610;0.8718
3.8620;0.8717
3.8630;0.8716
3.8640;0.8715
3.8650;0.8714
3.8660;0.8713
3.8670;0.8712
3.8680;0.8711
3.8690;0.8710
3.8700;0.8709
3.8710;0.8708
3.8720;0.8707
3.8730;0.8706
3.8740;0.8705
3.8750;0.8704
3.8760;0.8703
3.8770;0.8702
3.8780;0.8701
3.8790;0.8700
3.8800;0.8699
3.8810;0.8698
3.8820;0.8697
3.8830;0.8696
3.8840;0.8695
3.8850;0.8694
3.8860;0.8693
3.8870;0.8692
3.8880;0.8691
3.8890;0.8690
3.8900;0.8689
3.8910;0.8688
3.8920;0.8687
3.8930;0.8686
3.8940;0.8685
3.8950;0.8684
3.8960;0.8683
3.8970;0.8682
3.8980;0.8681
3.8990;0.8680
3.9000;0.8679
3.9010;0.8678
3.9020;0.8677
3.9030;0.8675
3.9040;0.8674
3.9050;0.8674
3.9060;0.8673
3.9070;0.8672
3.9080;0.8671
3.9090;0.8670
3.9100;0.8669
3.9110;0.8669
3.9120;0.8668
3.9130;0.8667
3.9140;0.8666
3.9150;0.8665
3.9160;0.8664
3.9170;0.8663
3.9180;0.8661
3.9190;0.8660
3.9200;0.8659
3.9210;0.8658
3.9220;0.8657
3.9230;0.8656
3.9240;0.8655
3.9250;0.8654
3.9260;0.8653
3.9270;0.8652
3.9280;0.8651
3.9290;0.8650
3.9300;0.8649
3.9310;0.8648
3.9320;0.8647
3.9330;0.8646
3.9340;0.8644
3.9350;0.8643
3.9360;0.8642
3.9370;0.8641
3.9380;0.8640
3.9390;0.8639
3.9400;0.8638
3.9410;0.8637
3.9420;0.8636
3.9430;0.8635
3.9440;0.8634
3.9450;0.8633
3.9460;0.8632
3.9470;0.8630
3.9480;0.8630
3.9490;0.8632
3.9500;0.8633
3.9510;0.8636
3.9520;0.8637
3.9530;0.8637
3.9540;0.8636
3.9550;0.8635
3.9560;0.8635
3.9570;0.8634
3.9580;0.8633
3.9590;0.8633
3.9600;0.8632
3.9610;0.8631
3.9620;0.8630
3.9630;0.8629
3.9640;0.8628
3.9650;0.8628
3.9660;0.8627
3.9670;0.8626
3.9680;0.8625
3.9690;0.8624
3.9700;0.8623
3.9710;0.8622
3.9720;0.8622
3.9730;0.8621
3.9740;0.8620
3.9750;0.8619
3.9760;0.8618
3.9770;0.8617
3.9780;0.8616
3.9790;0.8615
3.9800;0.8614
3.9810;0.8613
3.9820;0.8612
3.9830;0.8611
3.9840;0.8611
3.9850;0.8610
3.9860;0.8609
3.9870;0.8608
3.9880;0.8607
3.9890;0.8606
3.9900;0.8605
3.9910;0.8604
3.9920;0.8603
3.9930;0.8602
3.9940;0.8601
3.9950;0.8600
3.9960;0.8599
3.9970;0.8598
3.9980;0.8598
3.9990;0.8597
4.0000;0.8596
4.0010;0.8595
4.0015;0.8594
4.0020;0.8608
4.0026;0.8609
4.0036;0.8607
4.0046;0.8606
4.0056;0.8606
4.0066;0.8605
4.0076;0.8604
4.0086;0.8603
4.0096;0.8602
4.0106;0.8601
4.0116;0.8600
4.0126;0.8599
4.0136;0.8598
4.0146;0.8597
4.0156;0.8596
4.0166;0.8596
4.0176;0.8595
4.0186;0.8594
4.0196;0.8593
4.0206;0.8592
4.0216;0.8591
4.0226;0.8590
4.0236;0.8590
4.0246;0.8590
4.0256;0.8590
4.0266;0.8591
4.0276;0.8590
4.0286;0.8590
4.0296;0.8589
4.0306;0.8588
4.0316;0.8587
4.0326;0.8586
4.0336;0.8585
4.0346;0.8585
4.0356;0.8584
4.0366;0.8583
4.0376;0.8582
4.0386;0.8581
4.0396;0.8580
4.0406;0.8580
4.0416;0.8579
4.0426;0.8578
4.0436;0.8577
4.0446;0.8576
4.0456;0.8575
4.0466;0.8574
4.0476;0.8573
4.0486;0.8572
4.0496;0.8571
4.0506;0.8570
4.0516;0.8570
4.0526;0.8569
4.0536;0.8568
4.0546;0.8567
4.0556;0.8566
4.0566;0.8565
4.0576;0.8564
4.0586;0.8563
4.0596;0.8562
4.0606;0.8561
4.0616;0.8560
4.0626;0.8559
4.0636;0.8558
4.0646;0.8558
4.0656;0.8557
4.0666;0.8556
4.0676;0.8555
4.0686;0.8554
4.0696;0.8553
4.0706;0.8552
4.0716;0.8551
4.0726;0.8550
4.0736;0.8549
4.0746;0.8548
4.0756;0.8547
4.0766;0.8546
4.0776;0.8545
4.0786;0.8544
4.0796;0.8543
4.0806;0.8542
4.0816;0.8542
4.0826;0.8541
4.0836;0.8540
4.0846;0.8539
4.0856;0.8538
4.0866;0.8537
4.0876;0.8536
4.0886;0.8535
4.0896;0.8534
4.0906;0.8533
4.0916;0.8532
4.0926;0.8531
4.0936;0.8529
4.0946;0.8529
4.0956;0.8528
4.0966;0.8528
4.0976;0.8527
4.0986;0.8526
4.0996;0.8525
4.1006;0.8525
4.1016;0.8524
4.1026;0.8523
4.1036;0.8522
4.1046;0.8521
4.1056;0.8520
4.1066;0.8519
4.1076;0.8518
4.1086;0.8517
4.1096;0.8516
4.1106;0.8515
4.1116;0.8514
4.1126;0.8513
4.1136;0.8512
4.1146;0.8511
4.1156;0.8509
4.1166;0.8508
4.1176;0.8507
4.1186;0.8506
4.1191;0.8506
4.1196;0.8505
4.1203;0.8504
4.1213;0.8503
4.1223;0.8502
4.1233;0.8501
4.1243;0.8500
4.1253;0.8499
4.1263;0.8498
4.1273;0.8497
4.1283;0.8496
4.1293;0.8495
4.1303;0.8494
4.1313;0.8493
4.1323;0.8491
4.1333;0.8490
4.1343;0.8489
4.1353;0.8488
4.1363;0.8487
4.1373;0.8486
4.1383;0.8485
4.1393;0.8484
4.1403;0.8483
4.1413;0.8482
4.1423;0.8481
4.1433;0.8479
4.1443;0.8478
4.1453;0.8477
4.1463;0.8478
4.1473;0.8477
4.1483;0.8476
4.1493;0.8475
4.1503;0.8474
4.1513;0.8473
4.1523;0.8472
4.1533;0.8471
4.1543;0.8470
4.1553;0.8469
4.1563;0.8468
4.1573;0.8467
4.1583;0.8466
4.1593;0.8464
4.1603;0.8463
4.1613;0.8462
4.1623;0.8461
4.1633;0.8460
4.1643;0.8459
4.1653;0.8458
4.1663;0.8457
4.1673;0.8456
4.1683;0.8455
4.1693;0.8454
4.1698;0.8454
4.1703;0.8455
4.1710;0.8457
4.1720;0.8459
4.1730;0.8460
4.1740;0.8461
4.1750;0.8462
4.1760;0.8462
4.1770;0.8462
4.1780;0.8462
4.1790;0.8462
4.1800;0.8461
4.1810;0.8460
4.1820;0.8459
4.1830;0.8457
4.1840;0.8456
4.1850;0.8455
4.1860;0.8454
4.1870;0.8453
4.1880;0.8453
4.1890;0.8452
4.1895;0.8451
4.1900;0.8451
4.1906;0.8450
4.1916;0.8449
4.1926;0.8447
4.1936;0.8446
4.1946;0.8444
4.1956;0.8442
4.1966;0.8441
4.1976;0.8439
4.1986;0.8438
4.1996;0.8436
4.2006;0.8434
4.2016;0.8433
4.2026;0.8431
4.2036;0.8429
4.2046;0.8428
4.2056;0.8427
4.2066;0.8426
4.2076;0.8424
4.2086;0.8423
4.2096;0.8422
4.2106;0.8420
4.2116;0.8419
4.2126;0.8417
4.2136;0.8415
4.2146;0.8414
4.2156;0.8412
4.2166;0.8411
4.2176;0.8409
4.2186;0.8408
4.2196;0.8406
4.2206;0.8404
4.2216;0.8403
4.2226;0.8401
4.2236;0.8399
4.2246;0.8397
4.2256;0.8395
4.2266;0.8393
4.2276;0.8391
4.2286;0.8390
4.2296;0.8388
4.2306;0.8386
4.2316;0.8385
4.2326;0.8383
4.2336;0.8382
4.2346;0.8380
4.2356;0.8378
4.2366;0.8376
4.2376;0.8375
4.2386;0.8373
4.2396;0.8371
4.2401;0.8372
4.2406;0.8373
4.2413;0.8374
4.2423;0.8373
4.2433;0.8372
4.2443;0.8370
4.2453;0.8369
4.2463;0.8367
4.2473;0.8366
4.2483;0.8363
4.2493;0.8362
4.2503;0.8361
4.2513;0.8359
4.2523;0.8358
4.2533;0.8356
4.2543;0.8354
4.2553;0.8352
4.2563;0.8350
4.2573;0.8349
4.2583;0.8347
4.2593;0.8346
4.2603;0.8344
4.2613;0.8343
4.2618;0.8342
4.2623;0.8341
4.2630;0.8340
4.2640;0.8338
4.2650;0.8336
4.2660;0.8335
4.2670;0.8333
4.2680;0.8331
4.2690;0.8330
4.2700;0.8328
4.2710;0.8326
4.2720;0.8324
4.2730;0.8323
4.2740;0.8321
4.2750;0.8319
4.2760;0.8317
4.2770;0.8316
4.2780;0.8316
4.2790;0.8316
4.2800;0.8315
4.2810;0.8314
4.2820;0.8312
4.2830;0.8311
4.2840;0.8309
4.2850;0.8308
4.2860;0.8306
4.2870;0.8304
4.2880;0.8303
4.2890;0.8301
4.2900;0.8299
4.2910;0.8297
4.2920;0.8296
4.2930;0.8295
4.2940;0.8294
4.2950;0.8292
4.2960;0.8291
4.2970;0.8290
4.2980;0.8288
4.2990;0.8287
4.3000;0.8285
4.3010;0.8284
4.3020;0.8282
4.3030;0.8280
4.3040;0.8279
4.3050;0.8277
4.3060;0.8275
4.3070;0.8274
4.3080;0.8272
4.3090;0.8270
4.3100;0.8268
4.3110;0.8267
4.3120;0.8265
4.3130;0.8263
4.3140;0.8261
4.3150;0.8260
4.3160;0.8258
4.3170;0.8256
4.3180;0.8254
4.3190;0.8252
4.3200;0.8251
4.3210;0.8249
4.3220;0.8246
4.3230;0.8244
4.3240;0.8242
4.3250;0.8240
4.3260;0.8238
4.3270;0.8236
4.3280;0.8234
4.3290;0.8233
4.3300;0.8231
4.3310;0.8229
4.3320;0.8228
4.3330;0.8226
4.3340;0.8224
4.3350;0.8222
4.3360;0.8220
4.3370;0.8218
4.3380;0.8217
4.3390;0.8215
4.3400;0.8213
4.3410;0.8211
4.3420;0.8209
4.3430;0.8207
4.3440;0.8205
4.3450;0.8203
4.3460;0.8201
4.3470;0.8199
4.3480;0.8197
4.3490;0.8195
4.3500;0.8192
4.3510;0.8190
4.3520;0.8188
4.3530;0.8185
4.3540;0.8183
4.3550;0.8181
4.3560;0.8179
4.3570;0.8177
4.3580;0.8174
4.3590;0.8172
4.3600;0.8170
4.3610;0.8168
4.3620;0.8166
4.3630;0.8164
4.3640;0.8162
4.3650;0.8159
4.3660;0.8157
4.3670;0.8155
4.3680;0.8153
4.3690;0.8150
4.3700;0.8148
4.3710;0.8146
4.3720;0.8143
4.3730;0.8141
4.3740;0.8139
4.3750;0.8137
4.3760;0.8135
4.3770;0.8133
4.3780;0.8131
4.3790;0.8128
4.3800;0.8126
4.3810;0.8124
4.3820;0.8122
4.3830;0.8120
4.3840;0.8118
4.3850;0.8116
4.3860;0.8114
4.3870;0.8112
4.3880;0.8109
4.3890;0.8107
4.3900;0.8105
4.3910;0.8103
4.3920;0.8101
4.3930;0.8099
4.3940;0.8096
4.3950;0.8094
4.3960;0.8091
4.3970;0.8090
4.3980;0.8087
4.3990;0.8085
4.4000;0.8083
4.4010;0.8081
4.4020;0.8079
4.4030;0.8076
4.4040;0.8074
4.4050;0.8074
4.4060;0.8073
4.4070;0.8073
4.4080;0.8073
4.4090;0.8073
4.4100;0.8073
4.4110;0.8071
4.4120;0.8070
4.4130;0.8069
4.4140;0.8067
4.4150;0.8065
4.4160;0.8063
4.4170;0.8061
4.4180;0.8060
4.4190;0.8058
4.4200;0.8056
4.4210;0.8054
4.4220;0.8052
4.4230;0.8050
4.4240;0.8047
4.4250;0.8045
4.4260;0.8043
4.4270;0.8041
4.4280;0.8039
4.4290;0.8037
4.4300;0.8035
4.4310;0.8033
4.4320;0.8030
4.4330;0.8028
4.4340;0.8026
4.4350;0.8024
4.4360;0.8022
4.4370;0.8020
4.4380;0.8018
4.4385;0.8017
4.4390;0.8015
4.4396;0.8013
4.4406;0.8011
4.4416;0.8009
4.4426;0.8007
4.4436;0.8004
4.4446;0.8002
4.4456;0.8000
4.4466;0.7998
4.4476;0.7995
4.4486;0.7993
4.4496;0.7991
4.4506;0.7989
4.4516;0.7990
4.4526;0.7988
4.4536;0.7987
4.4546;0.7985
4.4556;0.7983
4.4566;0.7981
4.4576;0.7979
4.4586;0.7977
4.4596;0.7994
4.4606;0.7980
4.4616;0.7975
4.4626;0.7973
4.4636;0.7971
4.4646;0.7969
4.4656;0.7986
4.4666;0.7971
4.4676;0.7966
4.4686;0.7979
4.4696;0.7977
4.4706;0.7978
4.4716;0.7981
4.4726;0.7967
4.4736;0.7962
4.4746;0.7958
4.4756;0.7970
4.4766;0.7968
4.4776;0.7969
4.4786;0.7971
4.4796;0.7957
4.4806;0.7952
4.4816;0.7948
4.4826;0.7960
4.4836;0.7961
4.4846;0.7962
4.4856;0.7948
4.4866;0.7943
4.4876;0.7939
4.4886;0.7951
4.4896;0.7952
4.4901;0.7954
4.4908;0.7955
4.4918;0.7940
4.4928;0.7935
4.4938;0.7930
4.4948;0.7942
4.4958;0.7943
4.4968;0.7945
4.4978;0.7947
4.4988;0.7933
4.4994;0.7929
4.4999;0.7923
4.5004;0.7921
4.5009;0.7919
4.5016;0.7933
4.5026;0.7934
4.5036;0.7935
4.5046;0.7938
4.5056;0.7924
4.5066;0.7917
4.5076;0.7911
4.5086;0.7924
4.5096;0.7924
4.5106;0.7926
4.5116;0.7942
4.5126;0.7921
4.5136;0.7906
4.5146;0.7903
4.5156;0.7916
4.5166;0.7917
4.5176;0.7927
4.5186;0.7933
4.5196;0.7912
4.5206;0.7903
4.5216;0.7898
4.5226;0.7909
4.5236;0.7922
4.5246;0.7914
4.5256;0.7901
4.5260;0.7907
4.5265;0.7907
4.5272;0.7920
4.5282;0.7921
4.5292;0.7906
4.5302;0.7895
4.5312;0.7902
4.5322;0.7903
4.5332;0.7904
4.5342;0.7918
4.5352;0.7903
4.5362;0.7886
4.5372;0.7906
4.5382;0.7910
4.5392;0.7902
4.5402;0.7888
4.5412;0.7902
4.5422;0.7908
4.5432;0.7909
4.5442;0.7912
4.5452;0.7891
4.5462;0.7880
4.5472;0.7888
4.5482;0.7888
4.5492;0.7902
4.5502;0.7903
4.5512;0.7890
4.5522;0.7877
4.5532;0.7871
4.5542;0.7880
4.5552;0.7892
4.5562;0.7894
4.5572;0.7898
4.5582;0.7895
4.5592;0.7878
4.5602;0.7867
4.5612;0.7885
4.5622;0.7889
4.5632;0.7890
4.5642;0.7894
4.5652;0.7861
4.5662;0.7873
4.5672;0.7885
4.5682;0.7887
4.5692;0.7892
4.5702;0.7857
4.5712;0.7870
4.5722;0.7882
4.5732;0.7884
4.5742;0.7888
4.5752;0.7857
4.5762;0.7867
4.5772;0.7879
4.5782;0.7881
4.5792;0.7885
4.5802;0.7853
4.5812;0.7875
4.5822;0.7877
4.5832;0.7878
4.5842;0.7887
4.5852;0.7863
4.5862;0.7849
4.5872;0.7858
4.5882;0.7870
4.5892;0.7872
4.5902;0.7875
4.5912;0.7881
4.5922;0.7859
4.5932;0.7846
4.5942;0.7853
4.5952;0.7865
4.5962;0.7867
4.5972;0.7871
4.5982;0.7876
4.5992;0.7854
4.6002;0.7841
4.6012;0.7849
4.6022;0.7861
4.6032;0.7862
4.6042;0.7866
4.6052;0.7871
4.6062;0.7849
4.6072;0.7835
4.6077;0.7839
4.6082;0.7837
4.6089;0.7857
4.6099;0.7859
4.6109;0.7860
4.6119;0.7845
4.6129;0.7841
4.6139;0.7842
4.6149;0.7842
4.6159;0.7854
4.6169;0.7856
4.6179;0.7860
4.6189;0.7846
4.6199;0.7822
4.6209;0.7834
4.6219;0.7846
4.6229;0.7848
4.6239;0.7852
4.6249;0.7853
4.6259;0.7834
4.6269;0.7820
4.6279;0.7829
4.6289;0.7841
4.6299;0.7843
4.6309;0.7846
4.6319;0.7856
4.6329;0.7831
4.6339;0.7815
4.6349;0.7823
4.6359;0.7836
4.6369;0.7837
4.6379;0.7841
4.6389;0.7850
4.6399;0.7825
4.6409;0.7809
4.6419;0.7818
4.6429;0.7830
4.6439;0.7831
4.6449;0.7834
4.6459;0.7844
4.6469;0.7819
4.6479;0.7803
4.6489;0.7823
4.6499;0.7825
4.6509;0.7825
4.6519;0.7829
4.6529;0.7834
4.6539;0.7839
4.6549;0.7815
4.6559;0.7792
4.6569;0.7805
4.6579;0.7817
4.6589;0.7818
4.6599;0.7821
4.6609;0.7826
4.6619;0.7831
4.6629;0.7789
4.6639;0.7786
4.6649;0.7797
4.6659;0.7809
4.6669;0.7810
4.6679;0.7813
4.6689;0.7818
4.6699;0.7823
4.6709;0.7781
4.6719;0.7778
4.6729;0.7800
4.6739;0.7802
4.6749;0.7804
4.6759;0.7808
4.6769;0.7813
4.6779;0.7809
4.6789;0.7789
4.6799;0.7773
4.6809;0.7792
4.6819;0.7793
4.6829;0.7796
4.6839;0.7800
4.6849;0.7805
4.6859;0.7800
4.6869;0.7780
4.6879;0.7764
4.6889;0.7783
4.6899;0.7784
4.6909;0.7787
4.6919;0.7791
4.6929;0.7796
4.6939;0.7791
4.6949;0.7770
4.6959;0.7756
4.6969;0.7774
4.6979;0.7775
4.6989;0.7778
4.6999;0.7783
4.7009;0.7787
4.7019;0.7782
4.7029;0.7761
4.7039;0.7750
4.7049;0.7768
4.7059;0.7769
4.7069;0.7771
4.7079;0.7776
4.7089;0.7771
4.7099;0.7769
4.7109;0.7769
4.7119;0.7745
4.7129;0.7743
4.7139;0.7758
4.7149;0.7759
4.7159;0.7762
4.7164;0.7760
4.7169;0.7757
4.7175;0.7755
4.7185;0.7766
4.7195;0.7748
4.7205;0.7738
4.7215;0.7752
4.7225;0.7753
4.7235;0.7746
4.7245;0.7744
4.7255;0.7755
4.7265;0.7756
4.7275;0.7739
4.7285;0.7730
4.7295;0.7745
4.7305;0.7736
4.7315;0.7732
4.7325;0.7742
4.7335;0.7743
4.7345;0.7746
4.7355;0.7750
4.7365;0.7720
4.7375;0.7720
4.7385;0.7731
4.7395;0.7731
4.7405;0.7734
4.7415;0.7738
4.7425;0.7746
4.7435;0.7720
4.7445;0.7693
4.7455;0.7718
4.7465;0.7717
4.7475;0.7719
4.7485;0.7722
4.7495;0.7727
4.7505;0.7731
4.7515;0.7726
4.7525;0.7704
4.7535;0.7686
4.7545;0.7704
4.7555;0.7704
4.7565;0.7707
4.7575;0.7711
4.7585;0.7715
4.7595;0.7724
4.7605;0.7716
4.7615;0.7676
4.7625;0.7699
4.7635;0.7699
4.7645;0.7701
4.7655;0.7704
4.7665;0.7707
4.7675;0.7711
4.7685;0.7707
4.7695;0.7685
4.7705;0.7668
4.7715;0.7684
4.7725;0.7685
4.7735;0.7687
4.7745;0.7691
4.7755;0.7695
4.7765;0.7689
4.7775;0.7688
4.7785;0.7682
4.7795;0.7678
4.7805;0.7677
4.7815;0.7680
4.7825;0.7684
4.7835;0.7688
4.7845;0.7682
4.7855;0.7680
4.7865;0.7653
4.7875;0.7667
4.7885;0.7667
4.7895;0.7669
4.7905;0.7673
4.7915;0.7677
4.7925;0.7681
4.7935;0.7675
4.7945;0.7633
4.7955;0.7656
4.7965;0.7655
4.7975;0.7657
4.7985;0.7660
4.7995;0.7664
4.8005;0.7668
4.8015;0.7673
4.8025;0.7647
4.8035;0.7634
4.8045;0.7646
4.8055;0.7646
4.8065;0.7648
4.8075;0.7651
4.8085;0.7655
4.8095;0.7659
4.8105;0.7643
4.8115;0.7624
4.8125;0.7636
4.8135;0.7635
4.8145;0.7638
4.8155;0.7642
4.8165;0.7646
4.8175;0.7650
4.8185;0.7621
4.8195;0.7623
4.8205;0.7630
4.8215;0.7629
4.8225;0.7632
4.8235;0.7636
4.8245;0.7641
4.8255;0.7646
4.8265;0.7620
4.8275;0.7608
4.8285;0.7620
4.8295;0.7620
4.8305;0.7623
4.8315;0.7626
4.8325;0.7631
4.8335;0.7636
4.8345;0.7641
4.8355;0.7616
4.8365;0.7586
4.8375;0.7606
4.8385;0.7607
4.8395;0.7609
4.8405;0.7613
4.8415;0.7617
4.8425;0.7622
4.8435;0.7628
4.8445;0.7628
4.8455;0.7607
4.8465;0.7588
4.8475;0.7600
4.8485;0.7601
4.8495;0.7602
4.8505;0.7606
4.8515;0.7610
4.8525;0.7616
4.8535;0.7621
4.8545;0.7626
4.8555;0.7621
4.8565;0.7598
4.8575;0.7598
4.8585;0.7596
4.8595;0.7595
4.8605;0.7597
4.8615;0.7601
4.8620;0.7603
4.8623;0.7605
4.8628;0.7608
4.8635;0.7609
4.8645;0.7612
4.8655;0.7609
4.8665;0.7607
4.8675;0.7576
4.8685;0.7589
4.8695;0.7590
4.8705;0.7592
4.8715;0.7596
4.8725;0.7600
4.8735;0.7605
4.8745;0.7609
4.8755;0.7605
4.8765;0.7581
4.8775;0.7582
4.8785;0.7582
4.8795;0.7585
4.8805;0.7588
4.8815;0.7592
4.8825;0.7596
4.8835;0.7597
4.8845;0.7601
4.8855;0.7610
4.8865;0.7585
4.8870;0.7573
4.8875;0.7563
4.8881;0.7571
4.8891;0.7567
4.8896;0.7567
4.8899;0.7567
4.8904;0.7569
4.8910;0.7569
4.8920;0.7568
4.8930;0.7570
4.8940;0.7570
4.8950;0.7572
4.8960;0.7547
4.8970;0.7546
4.8980;0.7544
4.8990;0.7553
4.9000;0.7552
4.9010;0.7555
4.9020;0.7559
4.9030;0.7542
4.9040;0.7539
4.9050;0.7539
4.9060;0.7542
4.9070;0.7543
4.9080;0.7538
4.9090;0.7542
4.9100;0.7543
4.9110;0.7546
4.9120;0.7550
4.9130;0.7533
4.9140;0.7531
4.9150;0.7530
4.9160;0.7541
4.9170;0.7531
4.9180;0.7529
4.9190;0.7529
4.9200;0.7532
4.9210;0.7536
4.9220;0.7540
4.9230;0.7544
4.9240;0.7527
4.9250;0.7522
4.9260;0.7522
4.9270;0.7515
4.9280;0.7516
4.9290;0.7515
4.9300;0.7517
4.9310;0.7521
4.9320;0.7525
4.9330;0.7538
4.9340;0.7537
4.9350;0.7517
4.9360;0.7502
4.9370;0.7507
4.9380;0.7506
4.9390;0.7514
4.9400;0.7511
4.9400;0.7511
4.9405;0.7513
4.9412;0.7514
4.9422;0.7518
4.9432;0.7511
4.9442;0.7516
4.9452;0.7497
4.9462;0.7504
4.9472;0.7500
4.9482;0.7501
4.9492;0.7511
4.9502;0.7511
4.9512;0.7515
4.9522;0.7517
4.9532;0.7488
4.9542;0.7477
4.9552;0.7482
4.9562;0.7481
4.9572;0.7484
4.9582;0.7488
4.9592;0.7490
4.9602;0.7493
4.9612;0.7497
4.9622;0.7501
4.9625;0.7500
4.9630;0.7541
4.9637;0.7521
4.9647;0.7526
4.9657;0.7533
4.9667;0.7532
4.9677;0.7543
4.9687;0.7540
4.9697;0.7543
4.9707;0.7548
4.9717;0.7529
4.9727;0.7527
4.9737;0.7523
4.9747;0.7523
4.9757;0.7521
4.9767;0.7533
4.9777;0.7531
4.9787;0.7535
4.9797;0.7540
4.9807;0.7522
4.9817;0.7524
4.9827;0.7529
4.9837;0.7522
4.9847;0.7529
4.9857;0.7526
4.9867;0.7538
4.9877;0.7537
4.9882;0.7527
4.9885;0.7519
4.9890;0.7522
4.9896;0.7524
4.9906;0.7524
4.9916;0.7525
4.9926;0.7527
4.9936;0.7532
4.9946;0.7514
4.9956;0.7515
4.9966;0.7514
4.9976;0.7504
4.9986;0.7510
4.9996;0.7508
5.0006;0.7511
5.0016;0.7526
5.0026;0.7525
5.0036;0.7530
5.0046;0.7513
5.0056;0.7495
5.0066;0.7514
5.0076;0.7503
5.0086;0.7505
5.0096;0.7512
5.0106;0.7512
5.0112;0.7518
5.0117;0.7571
5.0124;0.7575
5.0134;0.7541
5.0144;0.7542
5.0154;0.7556
5.0164;0.7564
5.0174;0.7565
5.0184;0.7570
5.0194;0.7576
5.0204;0.7584
5.0214;0.7557
5.0224;0.7535
5.0234;0.7551
5.0244;0.7561
5.0254;0.7559
5.0264;0.7564
5.0274;0.7570
5.0284;0.7577
5.0294;0.7574
5.0304;0.7552
5.0314;0.7526
5.0324;0.7553
5.0334;0.7563
5.0344;0.7562
5.0354;0.7566
5.0364;0.7579
5.0374;0.7572
5.0384;0.7532
5.0394;0.7560
5.0404;0.7570
5.0414;0.7568
5.0424;0.7573
5.0434;0.7580
5.0444;0.7577
5.0454;0.7555
5.0464;0.7534
5.0474;0.7564
5.0484;0.7563
5.0494;0.7577
5.0504;0.7577
5.0514;0.7572
5.0524;0.7574
5.0534;0.7576
5.0544;0.7550
5.0554;0.7569
5.0564;0.7577
5.0574;0.7568
5.0584;0.7580
5.0594;0.7583
